X,Y,Z
329331.262302735,7744153.49395604,408.796666649661
329331.262875587,7744159.19625339,408.740104494395
329331.263404798,7744164.89849316,408.686181118226
329331.263893477,7744170.60068003,408.634689797581
329331.264344427,7744176.3028185,408.58541323154
329331.264760162,7744182.00491296,408.538124093536
329331.265142902,7744187.70696769,408.492585677572
329331.265494571,7744193.40898683,408.448552643906
329331.265816797,7744199.11097435,408.405772622187
329331.266110914,7744204.81293454,408.363982087605
329331.266377945,7744210.5148711,408.322920434715
329331.266618622,7744216.21678812,408.282315582854
329331.266833378,7744221.91868966,408.241894440317
329331.267022356,7744227.62057989,408.201382269438
329331.267185415,7744233.32246309,408.160504208452
329331.267322151,7744239.02434376,408.118986852671
329331.267431906,7744244.7262266,408.076559874293
329331.267513794,7744250.42811655,408.03295766083
329331.267566726,7744256.13001886,407.98792095276
329331.267589437,7744261.83193903,407.941198463233
329331.267580523,7744267.53388287,407.892548464598
329331.267538471,7744273.23585647,407.841740329686
329331.267461702,7744278.93786621,407.788556018396
329331.267348613,7744284.63991868,407.732791503485
329331.17856154,7744290.18803078,407.674684653411
329331.266929702,7744296.04404635,407.612780748112
329331.266621776,7744301.74612139,407.548209131366
329331.266271499,7744307.44824952,407.480408687566
329331.265878074,7744313.1504364,407.409265175283
329331.265441042,7744318.85268749,407.334685748039
329331.264960339,7744324.55500795,407.256600020713
329331.26443635,7744330.25740247,407.174961116685
329331.263869977,7744335.95987516,407.089746708079
329331.263262693,7744341.66242934,407.000960061541
329331.26261661,7744347.36506743,406.908631103898
329331.26193454,7744353.06779065,406.81281814616
329331.261220046,7744358.77059906,406.713606621652
329331.260477519,7744364.47349088,406.611113785763
329331.259712226,7744370.17646268,406.505487928942
329331.258930359,7744375.87950889,406.396910291033
329330.778885455,7744385.10852134,406.202561488102
329331.275226308,7744390.10839309,406.115105461749
329331.274527237,7744395.81115229,405.998167040338
329331.273790116,7744401.51402142,405.879542060479
329331.273023536,7744407.21699014,405.759631000062
329331.272237189,7744412.92004503,405.63888580645
329331.271441857,7744418.62316932,405.517815395766
329331.270649349,7744424.32634274,405.396992242115
329331.269872367,7744430.02954128,405.277060121131
329331.269124281,7744435.73273695,405.158742954056
329331.268418792,7744441.43589765,405.042854494789
329331.267769428,7744447.13898714,404.930308285329
329331.218878989,7744452.73421764,404.823092191326
329331.266631727,7744458.54443751,404.71951821999
329331.266161267,7744464.24675985,404.623673344974
329331.26578125,7744469.94889459,404.535954493745
329331.265493236,7744475.65081819,404.457804977304
329331.265294706,7744481.35251831,404.390699036603
329331.265178891,7744487.0539993,404.336057341096
329331.2651358,7744492.75528695,404.295124849221
329331.265154629,7744498.45642902,404.268843536106
329331.265226352,7744504.15748992,404.257764091672
329331.265344684,7744509.85854087,404.262040898936
329331.265504851,7744515.5596511,404.281504516409
329331.265701498,7744521.26088314,404.315760645189
329331.265927306,7744526.96229171,404.364262622283
329331.266172805,7744532.66392316,404.426334102451
329331.266427131,7744538.36581347,404.501145497764
329331.266679238,7744544.06798379,404.587658812242
329331.266919077,7744549.77043407,404.684558044311
329331.465576307,7744555.75381986,404.797025792178
329331.267329787,7744561.17599522,404.902555694645
329331.267490077,7744566.87897065,405.019385615542
329331.267606529,7744572.58201236,405.13859613918
329331.267644989,7744578.28507659,405.259043802862
329331.267568958,7744583.98804817,405.379098468917
329331.267385247,7744589.69085438,405.496417785135
329331.267095943,7744595.39349045,405.609844801269
329331.26670494,7744601.09595762,405.718873728616
329331.266210708,7744606.79826145,405.823273686977
329331.26559251,7744612.50041708,405.923001839732
329331.264791114,7744618.20246251,406.018263469147
329331.263677355,7744623.90450305,406.109790331475
329331.261999125,7744629.60685823,406.19972629365
329330.768052179,7744633.1497452,406.266728167752
329331.275779061,7744638.13480064,406.346676332003
329331.277495072,7744643.83173276,406.484484357436
329331.275202453,7744649.53001286,406.702791692906
329331.268808342,7744655.24670294,406.935693355974
329331.273847283,7744660.95832714,406.92151641176
329331.273880025,7744666.65252511,406.944103638489
329331.270478796,7744672.35135506,407.080906598456
329331.268221365,7744678.05544895,407.247856318353
329331.267435019,7744683.7600169,407.384998216909
329331.267358846,7744689.46325162,407.480137061841
329331.267361966,7744695.16555625,407.557379906298
329331.065731444,7744701.15291373,407.653083759878
329331.26717916,7744706.57046419,407.744932586252
329331.267210404,7744712.27273047,407.832330707315
329331.267248677,7744717.97459028,407.90256898574
329331.267250337,7744723.67608367,407.952700149729
329331.267179724,7744729.37724698,407.980119142033
329331.267048619,7744735.0780061,407.977494279885
329331.2670939,7744740.77895152,407.930864241775
329331.267137033,7744746.48076343,407.851410247013
329331.267159354,7744752.18318532,407.751452006084
329331.267243756,7744757.88609257,407.635443320599
329331.267475718,7744763.58947314,407.505255610347
329331.267937007,7744769.29358517,407.35873868843
329331.268599682,7744774.9993592,407.183950633654
329331.268838913,7744780.7072132,406.967182700858
329331.268412275,7744786.41540498,406.721834068452
329331.267609985,7744792.12281524,406.469361815412
329331.268804881,7744800.62187577,406.101198550243
329331.26989116,7744806.3300049,405.866985381002
329331.270636523,7744812.03809244,405.654205727952
329331.270613495,7744817.74536234,405.47988685465
329331.270013642,7744823.45050068,405.349011339925
329331.269390249,7744829.15404411,405.245549833179
329331.268801161,7744834.85686082,405.157224486426
329331.268257877,7744840.55932522,405.077118946332
329331.267796085,7744846.26162363,405.000223800808
329331.267451999,7744851.96388521,404.922642922056
329331.127579751,7744857.86370694,404.838842971155
329331.267112939,7744863.3685185,404.76098560378
329331.267033933,7744869.07077937,404.681842264396
329331.266967777,7744874.77290269,404.608254278505
329331.266907656,7744880.47488622,404.541654931812
329331.266853827,7744886.17675715,404.482105647023
329331.266799792,7744891.87850646,404.429466643307
329331.266782755,7744897.58006961,404.385710193245
329331.266855344,7744903.28169409,404.350985643697
329331.266928873,7744908.98349151,404.319367169497
329331.267005993,7744914.68540775,404.287334983821
329331.267097711,7744920.3874133,404.252880588385
329331.267201648,7744926.08947728,404.215028307371
329331.267311378,7744931.79157951,404.173508739094
329331.267424684,7744937.49370203,404.128447435792
329331.267541359,7744943.19582246,404.080303192188
329331.267660473,7744948.89791805,404.029810908359
329331.267778047,7744954.59997308,403.977844002381
329331.26788368,7744960.30198613,403.925221390228
329331.267954979,7744966.00397225,403.872512089749
329331.26795214,7744971.70594973,403.819949872998
329331.267824819,7744977.40790929,403.767628892578
329331.26753953,7744983.10980221,403.715930296329
329331.267096179,7744988.81157685,403.665700910602
329331.266510008,7744994.51320449,403.618016124894
329331.265794551,7745000.21465162,403.57403462584
329331.264976286,7745005.91584211,403.535252790543
329331.264146506,7745011.61670107,403.503819089322
329331.263480235,7745017.31738042,403.481726211981
329331.263053741,7745023.01834909,403.468212658422
329331.262738906,7745028.71994064,403.458877554292
329331.262413898,7745034.42211737,403.448383948123
329330.253281189,7745042.9732515,403.407399981376
329330.769580748,7745049.38253173,403.38477057504
329331.272680951,7745054.37267691,403.364797535927
329331.272239457,7745060.07434956,403.330440644117
329331.271606061,7745065.776195,403.295389199873
329331.270927241,7745071.4781383,403.260686871926
329331.270297136,7745077.18021127,403.227399112526
329331.269749987,7745082.88244005,403.197048707146
329331.269281336,7745088.5847701,403.171217853274
329331.268881562,7745094.28694409,403.150194402651
329331.268778683,7745099.98904143,403.131881163989
329331.268808256,7745105.69157994,403.11900706021
329331.268850458,7745111.39430486,403.115142236029
329331.268910594,7745117.09709049,403.121339318117
329331.268981943,7745122.79992394,403.137896498477
329331.269053365,7745128.50277958,403.164725916511
329331.269132401,7745134.20554121,403.200864283985
329331.269329862,7745139.90822448,403.244305204658
329331.269591106,7745145.61103808,403.294753902433
329331.26981652,7745151.31380857,403.352089641004
329331.264573321,7745159.85175562,403.444682311011
329331.264378032,7745165.55421302,403.504199783013
329331.26413057,7745171.25632303,403.561533598039
329331.263989086,7745176.95826277,403.619136504017
329331.263927965,7745182.66020342,403.677639607541
329331.263919123,7745188.36218658,403.736903915465
329331.263945798,7745194.06421862,403.796612166948
329331.263998312,7745199.76629336,403.856423107306
329331.26407046,7745205.46838673,403.916094138992
329331.264160504,7745211.17043472,403.975833698371
329331.264313763,7745216.87237776,404.037040491005
329331.264570674,7745222.57436587,404.100889263028
329331.264841241,7745228.27643315,404.166294474055
329331.265105946,7745233.97849587,404.232914063838
329331.265367578,7745239.68053997,404.301329433883
329331.265629252,7745245.3825866,404.372361296311
329331.265894516,7745251.08466721,404.446810971929
329331.266167447,7745256.7868144,404.525368946734
329331.266452441,7745262.48905739,404.608577415144
329331.266754244,7745268.19141852,404.696803492727
329331.443058102,7745274.14280469,404.797031679018
329331.267440255,7745279.59652139,404.888622142696
329331.26783914,7745285.2992865,404.991567451665
329331.268272131,7745291.00224758,405.099217889627
329331.268736639,7745296.70543895,405.218576063094
329331.269314863,7745302.40867584,405.350557398598
329331.269990418,7745308.11191823,405.482355881971
329331.270715409,7745313.81516141,405.612726283799
329331.271498554,7745319.51833856,405.742192920807
329331.272372488,7745325.22145925,405.870586340546
329331.273391864,7745330.92485001,405.998942875098
329331.274311258,7745336.62912304,406.132813358864
329331.260770498,7745345.1494148,406.344753840963
329331.261829288,7745350.85386203,406.481463322565
329331.262717037,7745356.55835333,406.606993786083
329331.263484858,7745362.2627029,406.718216461204
329331.264160242,7745367.9669192,406.811945231564
329331.264701477,7745373.67112864,406.883151668813
329331.264913921,7745379.37517735,406.925438431013
329331.264894607,7745385.07867036,406.939852432002
329331.264836501,7745390.78176035,406.932794665667
329331.264759948,7745396.48467264,406.908596831825
329331.264660106,7745402.18749152,406.870193926303
329331.264538769,7745407.89023226,406.820234051445
329331.264402881,7745413.59287783,406.761407554693
329331.26426177,7745419.29539359,406.696509723336
329331.264125332,7745424.99773644,406.62842611846
329331.264002505,7745430.69986225,406.560088123619
329331.263899284,7745436.40173278,406.494407147097
329331.263815598,7745442.10332278,406.434179688726
329331.263741776,7745447.80463176,406.381943685096
329331.263658727,7745453.5057002,406.339743035313
329331.263547784,7745459.20661876,406.308811892578
329331.263406513,7745464.90750784,406.289323258603
329331.263253367,7745470.6084702,406.280429085146
329331.263114829,7745476.30955701,406.28062437559
329331.263010403,7745482.01077142,406.288201932626
329331.262947703,7745487.71209213,406.301571993087
329331.262925337,7745493.41349323,406.319401051084
329331.262937479,7745499.11495337,406.340631182463
329331.262977142,7745504.81645761,406.364446212093
329331.263037864,7745510.51799624,406.390223731946
329331.263114309,7745516.21956308,406.417489943281
329331.263202322,7745521.92115404,406.445882461022
329331.263298764,7745527.62276608,406.475122780306
329331.263401289,7745533.32439693,406.504993917489
329331.263508148,7745539.02604454,406.535325672521
329331.263618027,7745544.7277071,406.56598321077
329331.263729928,7745550.42938294,406.596858772976
329331.263843079,7745556.13107052,406.627865592043
329331.263956877,7745561.83276842,406.658933372211
329331.264070842,7745567.53447536,406.690004891594
329331.264184588,7745573.23619015,406.721033417821
329331.264297799,7745578.93791176,406.751980717734
329331.264410217,7745584.63963925,406.782815505508
329331.26452163,7745590.34137178,406.813512218354
329331.264631861,7745596.04310864,406.844050039653
